codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
328346,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328355,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328385,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328387,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328436,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328450,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328451,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328452,2017-01-09,C,extracted,,2026-02-02T15:49:27.587444,0
328526,2017-01-10,C,extracted,,2026-02-02T15:49:27.587444,0
328611,2017-01-10,C,extracted,,2026-02-02T15:49:27.587444,0
328612,2017-01-10,C,extracted,,2026-02-02T15:49:27.587444,0
328613,2017-01-10,C,extracted,,2026-02-02T15:49:27.587444,0
328665,2017-01-11,C,extracted,,2026-02-02T15:49:27.587444,0
328696,2017-01-11,C,extracted,,2026-02-02T15:49:27.587444,0
328708,2017-01-11,C,extracted,,2026-02-02T15:49:27.587444,0
328722,2017-01-11,C,extracted,,2026-02-02T15:49:27.587444,0
328758,2017-01-12,C,extracted,,2026-02-02T15:49:27.587444,0
328824,2017-01-12,C,extracted,,2026-02-02T15:49:27.587444,0
328913,2017-01-13,C,extracted,,2026-02-02T15:49:27.587444,0
329338,2017-01-17,C,extracted,,2026-02-02T15:49:27.587444,0
329361,2017-01-17,C,extracted,,2026-02-02T15:49:27.587444,0
329363,2017-01-17,C,extracted,,2026-02-02T15:49:27.587444,0
329365,2017-01-17,C,extracted,,2026-02-02T15:49:27.587444,0
329493,2017-01-18,C,extracted,,2026-02-02T15:49:27.587444,0
329503,2017-01-18,C,extracted,,2026-02-02T15:49:27.587444,0
329549,2017-01-18,C,extracted,,2026-02-02T15:49:27.587444,0
329663,2017-01-19,C,extracted,,2026-02-02T15:49:27.587444,0
329679,2017-01-19,C,extracted,,2026-02-02T15:49:27.587444,0
329682,2017-01-19,C,extracted,,2026-02-02T15:49:27.587444,0
329709,2017-01-19,C,extracted,,2026-02-02T15:49:27.587444,0
329716,2017-01-19,C,extracted,,2026-02-02T15:49:27.587444,0
329736,2017-01-20,C,extracted,,2026-02-02T15:49:27.587444,0
329764,2017-01-20,C,extracted,,2026-02-02T15:49:27.587444,0
329868,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329909,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329916,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329919,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329923,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329928,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329940,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329963,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329982,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329986,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329990,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
329996,2017-01-23,C,extracted,,2026-02-02T15:49:27.587444,0
330105,2017-01-24,C,extracted,,2026-02-02T15:49:27.587444,0
330142,2017-01-24,C,extracted,,2026-02-02T15:49:27.587444,0
330162,2017-01-24,C,extracted,,2026-02-02T15:49:27.587444,0
330228,2017-01-25,C,extracted,,2026-02-02T15:49:27.587444,0
330334,2017-01-25,C,extracted,,2026-02-02T15:49:27.587444,0
330436,2017-01-26,C,extracted,,2026-02-02T15:49:27.587444,0
330489,2017-01-26,C,extracted,,2026-02-02T15:49:27.587444,0
330498,2017-01-26,C,extracted,,2026-02-02T15:49:27.587444,0
330558,2017-01-27,C,extracted,,2026-02-02T15:49:27.587444,0
330578,2017-01-27,C,extracted,,2026-02-02T15:49:27.587444,0
330590,2017-01-27,C,extracted,,2026-02-02T15:49:27.587444,0
330600,2017-01-27,C,extracted,,2026-02-02T15:49:27.587444,0
330603,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330604,2017-01-27,C,extracted,,2026-02-02T15:49:27.587444,0
330606,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330607,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330608,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330643,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330652,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330653,2017-01-27,C,extracted,,2026-02-02T15:49:27.589447,0
330683,2017-01-30,C,extracted,,2026-02-02T15:49:27.589447,0
330941,2017-01-31,C,extracted,,2026-02-02T15:49:27.589447,0
331007,2017-01-31,C,extracted,,2026-02-02T15:49:27.589447,0
331095,2017-02-01,C,extracted,,2026-02-02T15:49:44.583778,0
331100,2017-02-01,C,extracted,,2026-02-02T15:49:44.583778,0
331157,2017-02-01,C,extracted,,2026-02-02T15:49:44.583778,0
331175,2017-02-01,C,extracted,,2026-02-02T15:49:44.583778,0
331273,2017-02-02,C,extracted,,2026-02-02T15:49:44.583778,0
331386,2017-02-03,C,extracted,,2026-02-02T15:49:44.583778,0
331480,2017-02-03,C,extracted,,2026-02-02T15:49:44.583778,0
331761,2017-02-07,C,extracted,,2026-02-02T15:49:44.583778,0
331868,2017-02-08,C,extracted,,2026-02-02T15:49:44.583778,0
331917,2017-02-08,C,extracted,,2026-02-02T15:49:44.583778,0
331934,2017-02-08,C,extracted,,2026-02-02T15:49:44.583778,0
331969,2017-02-08,C,extracted,,2026-02-02T15:49:44.583778,0
331987,2017-02-08,C,extracted,,2026-02-02T15:49:44.583778,0
332013,2017-02-09,C,extracted,,2026-02-02T15:49:44.583778,0
332083,2017-02-09,C,extracted,,2026-02-02T15:49:44.583778,0
332292,2017-02-13,C,extracted,,2026-02-02T15:49:44.583778,0
332390,2017-02-13,C,extracted,,2026-02-02T15:49:44.583778,0
332467,2017-02-14,C,extracted,,2026-02-02T15:49:44.583778,0
332528,2017-02-15,C,extracted,,2026-02-02T15:49:44.583778,0
332533,2017-02-15,C,extracted,,2026-02-02T15:49:44.583778,0
332538,2017-02-15,C,extracted,,2026-02-02T15:49:44.583778,0
332860,2017-02-16,C,extracted,,2026-02-02T15:49:44.583778,0
332882,2017-02-17,C,extracted,,2026-02-02T15:49:44.583778,0
332887,2017-02-17,C,extracted,,2026-02-02T15:49:44.583778,0
332891,2017-02-17,C,extracted,,2026-02-02T15:49:44.583778,0
332899,2017-02-17,C,extracted,,2026-02-02T15:49:44.583778,0
332901,2017-02-17,C,extracted,,2026-02-02T15:49:44.583778,0
333016,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333030,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333061,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333072,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333075,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333111,2017-02-20,C,extracted,,2026-02-02T15:49:44.583778,0
333145,2017-02-21,C,extracted,,2026-02-02T15:49:44.583778,0
333147,2017-02-21,C,extracted,,2026-02-02T15:49:44.583778,0
333169,2017-02-21,C,extracted,,2026-02-02T15:49:44.583778,0
333181,2017-02-21,C,extracted,,2026-02-02T15:49:44.583778,0
333251,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333261,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333315,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333327,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333343,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333351,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333388,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333390,2017-02-22,C,extracted,,2026-02-02T15:49:44.583778,0
333412,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333416,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333421,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333439,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333444,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333454,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333469,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333488,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333532,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333540,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333541,2017-02-23,C,extracted,,2026-02-02T15:49:44.583778,0
333592,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333623,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333626,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333640,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333647,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333655,2017-02-24,C,extracted,,2026-02-02T15:49:44.583778,0
333758,2017-02-27,C,extracted,,2026-02-02T15:49:44.583778,0
333883,2017-02-28,C,extracted,,2026-02-02T15:49:44.583778,0
333973,2017-03-01,C,extracted,,2026-02-02T15:50:10.518681,0
333982,2017-03-01,C,extracted,,2026-02-02T15:50:10.518681,0
333998,2017-03-01,C,extracted,,2026-02-02T15:50:10.518681,0
334003,2017-03-01,C,extracted,,2026-02-02T15:50:10.518681,0
334021,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334083,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334085,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334088,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334128,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334131,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334134,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334138,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334141,2017-03-02,C,extracted,,2026-02-02T15:50:10.518681,0
334162,2017-03-03,C,extracted,,2026-02-02T15:50:10.518681,0
334245,2017-03-03,C,extracted,,2026-02-02T15:50:10.518681,0
334254,2017-03-03,C,extracted,,2026-02-02T15:50:10.518681,0
334318,2017-03-06,C,extracted,,2026-02-02T15:50:10.518681,0
334322,2017-03-06,C,extracted,,2026-02-02T15:50:10.518681,0
334330,2017-03-06,C,extracted,,2026-02-02T15:50:10.518681,0
334380,2017-03-06,C,extracted,,2026-02-02T15:50:10.518681,0
334408,2017-03-06,C,extracted,,2026-02-02T15:50:10.518681,0
334504,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334512,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334537,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334549,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334554,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334573,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334687,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334725,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334738,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334757,2017-03-07,C,extracted,,2026-02-02T15:50:10.518681,0
334833,2017-03-08,C,extracted,,2026-02-02T15:50:10.518681,0
334892,2017-03-08,C,extracted,,2026-02-02T15:50:10.518681,0
334933,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
334951,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
334974,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
334982,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
335003,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
335011,2017-03-09,C,extracted,,2026-02-02T15:50:10.518681,0
335107,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335125,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335127,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335130,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335135,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335189,2017-03-10,C,extracted,,2026-02-02T15:50:10.518681,0
335222,2017-03-13,C,extracted,,2026-02-02T15:50:10.518681,0
335224,2017-03-13,C,extracted,,2026-02-02T15:50:10.518681,0
335226,2017-03-13,C,extracted,,2026-02-02T15:50:10.518681,0
335283,2017-03-13,C,extracted,,2026-02-02T15:50:10.518681,0
335396,2017-03-14,C,extracted,,2026-02-02T15:50:10.518681,0
