codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
543522,2021-01-07,L,pending,,,0
543523,2021-01-07,L,pending,,,0
543524,2021-01-07,L,pending,,,0
543525,2021-01-07,L,pending,,,0
543526,2021-01-07,L,pending,,,0
543536,2021-01-07,L,pending,,,0
543537,2021-01-07,L,pending,,,0
543538,2021-01-07,L,pending,,,0
543540,2021-01-07,L,pending,,,0
543541,2021-01-07,L,pending,,,0
543543,2021-01-07,L,pending,,,0
543544,2021-01-07,L,pending,,,0
543545,2021-01-07,L,pending,,,0
543546,2021-01-07,L,pending,,,0
543547,2021-01-07,L,pending,,,0
543548,2021-01-07,L,pending,,,0
543549,2021-01-07,L,pending,,,0
543552,2021-01-07,L,pending,,,0
543554,2021-01-07,L,pending,,,0
543555,2021-01-07,L,pending,,,0
543556,2021-01-07,L,pending,,,0
543558,2021-01-07,L,pending,,,0
543562,2021-01-07,L,pending,,,0
543564,2021-01-07,L,pending,,,0
543565,2021-01-07,L,pending,,,0
543566,2021-01-07,L,pending,,,0
543567,2021-01-07,L,pending,,,0
543569,2021-01-07,L,pending,,,0
543570,2021-01-07,L,pending,,,0
543571,2021-01-07,L,pending,,,0
543572,2021-01-07,L,pending,,,0
543575,2021-01-08,L,pending,,,0
543576,2021-01-08,L,pending,,,0
543577,2021-01-08,L,pending,,,0
543578,2021-01-08,L,pending,,,0
543579,2021-01-08,L,pending,,,0
543580,2021-01-08,L,pending,,,0
543581,2021-01-08,L,pending,,,0
543583,2021-01-08,L,pending,,,0
543584,2021-01-08,L,pending,,,0
543585,2021-01-08,L,pending,,,0
543586,2021-01-08,L,pending,,,0
543587,2021-01-08,L,pending,,,0
543588,2021-01-08,L,pending,,,0
543589,2021-01-08,L,pending,,,0
543590,2021-01-08,L,pending,,,0
543592,2021-01-08,L,pending,,,0
543593,2021-01-08,L,pending,,,0
543594,2021-01-08,L,pending,,,0
543595,2021-01-08,L,pending,,,0
543596,2021-01-08,L,pending,,,0
543597,2021-01-08,L,pending,,,0
543598,2021-01-08,L,pending,,,0
543599,2021-01-08,L,pending,,,0
543600,2021-01-08,L,pending,,,0
543602,2021-01-08,L,pending,,,0
543603,2021-01-08,L,pending,,,0
543604,2021-01-08,L,pending,,,0
543605,2021-01-08,L,pending,,,0
543606,2021-01-08,L,pending,,,0
543607,2021-01-08,L,pending,,,0
543608,2021-01-08,L,pending,,,0
543609,2021-01-08,L,pending,,,0
543610,2021-01-08,L,pending,,,0
543612,2021-01-08,L,pending,,,0
543613,2021-01-08,L,pending,,,0
543614,2021-01-08,L,pending,,,0
